country,MLT
subject,CCUSMA02
measure,ST
unit,Euro
powercode,Units
reference_period,
time,
1995-Q1,0.838574423480084
1995-Q2,0.815280689494526
1995-Q3,0.823045267489712
1995-Q4,0.815280689494526
1996-Q1,0.838574423480084
1996-Q2,0.84633900147527
1996-Q3,0.838574423480084
1996-Q4,0.838574423480084
1997-Q1,0.877397313456014
1997-Q2,0.892926469446386
1997-Q3,0.916220203431944
1997-Q4,0.900691047441572
1998-Q1,0.931749359422316
1998-Q2,0.908455625436758
1998-Q3,0.900691047441572
1998-Q4,0.877397313456014
1999-Q1,0.908455625436758
1999-Q2,0.939513937417501
1999-Q3,0.931749359422316
1999-Q4,0.947278515412687
2000-Q1,0.970572249398245
2000-Q2,1.00939513937418
2000-Q3,1.03268887335973
2000-Q4,1.06374718534048
2001-Q1,1.03268887335973
2001-Q2,1.06374718534048
2001-Q3,1.0482180293501
2001-Q4,1.0482180293501
2002-Q1,1.06374718534048
2002-Q2,1.02492429536455
2002-Q3,0.978336827393431
2002-Q4,0.962807671403059
2003-Q1,0.908455625436758
2003-Q2,0.877397313456014
2003-Q3,0.8851618914512
2003-Q4,0.84633900147527
2004-Q1,0.799751533504154
2004-Q2,0.815280689494526
2004-Q3,0.815280689494526
2004-Q4,0.76869322152341
2005-Q1,0.76869322152341
2005-Q2,0.791986955508968
2005-Q3,0.823045267489712
2005-Q4,0.838574423480084
2006-Q1,0.830809845484898
2006-Q2,0.791986955508968
2006-Q3,0.791986955508968
2006-Q4,0.776457799518596
2007-Q1,0.753164065533038
2007-Q2,0.745399487537852
2007-Q3,0.714341175557109
2007-Q4,0.683282863576364
2008-Q1,0.667464310500345
2008-Q2,0.640181056695527
2008-Q3,0.666884716732543
2008-Q4,0.761399275362319
2009-Q1,0.768604545454545
2009-Q2,0.734309884559885
2009-Q3,0.699093544137022
2009-Q4,0.677193719806763
2010-Q1,0.722664285714286
2010-Q2,0.78697619047619
2010-Q3,0.773787878787879
2010-Q4,0.736745718050066
2011-Q1,0.731408247066943
2011-Q2,0.69478354978355
2011-Q3,0.708233264320221
2011-Q4,0.742209956709957
2012-Q1,0.762537518037518
2012-Q2,0.779816425120773
2012-Q3,0.799138274044796
2012-Q4,0.770532624380451
2013-Q1,0.757865873015873
2013-Q2,0.765691004329004
2013-Q3,0.754941272978229
2013-Q4,0.73469248290357
2014-Q1,0.729664746721877
2014-Q2,0.729257503607504
2014-Q3,0.754988833992094
2014-Q4,0.80086947826087
2015-Q1,0.888312818181818
2015-Q2,0.904120108225108
2015-Q3,0.899525335654683
2015-Q4,0.913848313570487
2016-Q1,0.907330710835059
2016-Q2,0.885569054834055
2016-Q3,0.896160021645022
2016-Q4,0.92806632034632
2017-Q1,0.938476221343874
2017-Q2,0.909275285243742
2017-Q3,0.851432953761214
2017-Q4,0.849244235209235
2018-Q1,0.813750682476943
2018-Q2,0.839484382332643
2018-Q3,0.859573256916996
2018-Q4,0.876489618859401
2019-Q1,0.880772062801932
2019-Q2,0.889747067852437
2019-Q3,0.899665686053077
2019-Q4,0.903208668046929
2020-Q1,0.907842687747036
2020-Q2,0.908271645021645
2020-Q3,0.855181145931364
2020-Q4,0.838870803061673
2021-Q1,0.829643907522429
2021-Q2,0.82966183982684
2021-Q3,0.848374696969697
2021-Q4,0.874533126607692
2022-Q1,0.890736483091788
2022-Q2,0.939237676767676
2022-Q3,0.99324895100069
2022-Q4,0.980306984126983
2023-Q1,0.932133756258235
2023-Q2,0.91853796113307
2023-Q3,0.919336211180124
2023-Q4,0.929333441558442
